HaploidChromosomeNum = 8
RandomSeed = 0.2
Pop1AvgAlleleFreq = 0.8
Pop1AvgAlleleFreqStdev = 0.1
Pop2AvgAlleleFreq = 0.8
Pop2AvgAlleleFreqStdev = 0.1
:chr1	len = 41381587	centromere = 41381587

Num	Position Percentage	Position Abs.	Freq. Pop 1	Freq. Pop 2
633	0.089048	3684948	0.864251	0.132959
634	0.089091	3686726	0.799603	0.0924546
635	0.0892787	3694495	0.952966	0.1158
636	0.0893719	3698350	0.82801	0.135632
637	0.0897804	3715257	0.752013	0.198461
638	0.0898342	3717483	0.90954	0.327574
639	0.0901901	3732211	0.787501	0.242405
640	0.0905414	3746746	0.721016	0.152502
641	0.0907064	3753576	0.782823	0.386449
642	0.0907925	3757138	0.761707	0.142755
643	0.0915296	3787641	0.746166	0.263087
644	0.0916667	3793314	0.7132	0.384402
645	0.0921041	3811413	0.747393	0.276077
646	0.0921259	3812318	0.74617	0.0573821
647	0.0923145	3820121	0.852535	0.246337
648	0.0924384	3825248	0.920168	0.12124
649	0.0927138	3836645	0.916134	0.172963
650	0.0930553	3850777	0.806014	0.160074
651	0.0934151	3865665	0.903275	0.132019
652	0.0939008	3885765	0.775999	0.045697
653	0.0941018	3894082	0.874945	0.104022
654	0.0941242	3895007	0.678129	0.252641
655	0.0945083	3910905	0.730364	0.319771
656	0.0947593	3921289	0.656625	0.170197
657	0.0948219	3923880	0.812669	0.251192
658	0.094904	3927279	0.727551	0.246045
659	0.0949954	3931061	0.909359	0.121566
660	0.0950885	3934914	0.915133	0.316144
661	0.0952224	3940456	0.848046	0.173854
662	0.0953442	3945496	0.641069	0.190831
663	0.0953949	3947592	0.912542	0.305374
664	0.095555	3954218	0.804049	0.24527
665	0.0957912	3963990	0.91917	0.0991005
666	0.0958311	3965645	0.811199	0.388994
667	0.0959483	3970493	0.765928	0.282787
668	0.0960613	3975169	0.786078	0.0152173
669	0.0965372	3994864	0.732407	0.214862
670	0.0966251	3998501	0.778265	0.139425
671	0.0969066	4010150	0.70155	0.225238
672	0.0969834	4013325	0.900462	0.150277
673	0.0973703	4029339	0.712051	0.148433
674	0.0974455	4032451	0.632012	0.226071
675	0.097581	4038058	0.820643	0.332716
676	0.0976983	4042910	0.89213	0.261271
677	0.0977615	4045526	0.869588	0.17869
678	0.0978472	4049072	0.914776	0.332096
679	0.0979007	4051285	0.781669	0.175494
680	0.0980724	4058392	0.755414	0.269177
681	0.0981238	4060518	0.840099	0.126959
682	0.0981698	4062422	0.849654	0.200489
683	0.0982246	4064688	0.649201	0.0651488
684	0.0983521	4069968	0.804742	0.126369
685	0.0984483	4073948	0.88745	0
686	0.0986284	4081401	0.822651	0.243182
687	0.0987084	4084710	0.684891	0.25439
688	0.098904	4092805	0.771677	0.0954778
689	0.0989861	4096202	0.802717	0.115749
690	0.0990513	4098902	0.893985	0.268664
691	0.0991714	4103872	0.68418	0.135444
692	0.0992536	4107272	0.795438	0.229457
693	0.0997567	4128092	0.828158	0.199879
694	0.0998442	4131711	0.772254	0.368597
695	0.100109	4142681	0.93156	0.341262
696	0.100567	4161615	0.724161	0.307366
697	0.100669	4165824	0.823075	0.0848467
698	0.100728	4168269	0.853592	0.150421
699	0.10083	4172500	0.945654	0.29506
700	0.100878	4174495	0.811517	0.331642
701	0.101175	4186794	0.674402	0.2042
702	0.101278	4191030	0.662445	0.117431
703	0.101504	4200399	0.683417	0.141602
704	0.101904	4216949	0.834181	0.250519
705	0.102362	4235913	0.634022	0.300951
706	0.102644	4247589	0.794822	0.296391
707	0.103056	4264605	0.579773	0.146398
708	0.103161	4268954	0.880611	0.126838
709	0.103251	4272677	0.722437	0.240026
710	0.10335	4276770	0.95626	0.248452
711	0.10341	4279277	0.756768	0.109607
712	0.103457	4281210	0.901564	0.200487
713	0.103635	4288601	0.68831	0.140886
714	0.103897	4299428	0.923332	0.160322
715	0.103972	4302531	0.786804	0.0516279
716	0.104112	4308301	0.735173	0.107221
717	0.104147	4309754	0.643439	0.175141
718	0.104285	4315484	1	0.0704707
719	0.104377	4319299	0.856269	0.328349
720	0.104468	4323060	0.804987	0.14566
721	0.104599	4328488	0.667971	0.131275
722	0.104691	4332279	0.753971	0.267554
723	0.104717	4333348	0.881485	0.180992
724	0.104767	4335421	0.647602	0.121065
725	0.104796	4336637	0.63201	0.160548
726	0.10482	4337604	0.822147	0.125102
727	0.104945	4342792	0.869977	0.060118
728	0.104985	4344465	0.820303	0.164967
729	0.105099	4349183	0.671773	0.277707
730	0.105182	4352616	0.87212	0.00752847
731	0.105691	4373643	0.942058	0.159995
732	0.1058	4378156	0.662487	0.274164
733	0.105946	4384199	0.767662	0.193412
734	0.106054	4388695	0.633058	0.188582
735	0.106106	4390831	0.958525	0.0516481
736	0.106258	4397145	0.86237	0.3121
737	0.10659	4410853	0.759976	0.344429
738	0.106755	4417672	0.790078	0.201307
739	0.106867	4422321	0.665964	0.236266
740	0.106916	4424373	0.703687	0.235202
741	0.107126	4433027	0.735444	0.155207
742	0.107232	4437411	0.906784	0.259449
743	0.107552	4450671	0.940498	0.146799
744	0.107644	4454494	0.708864	0.1968
745	0.107808	4461246	0.809858	0.198853
746	0.107996	4469050	0.853746	0.174602
747	0.108122	4474270	0.843477	0.157694
748	0.10824	4479140	0.795319	0.382244
749	0.108308	4481976	0.762042	0.171442
750	0.108408	4486103	0.833345	0.289456
751	0.108624	4495033	1	0.266288
752	0.10869	4497773	0.758721	0.0184608
753	0.108746	4500076	0.709507	0.251519
754	0.108942	4508181	0.966969	0.0110699
755	0.108987	4510073	0.680178	0.180758
756	0.109241	4520575	0.869365	0.0550642
757	0.109303	4523140	0.829142	0.140996
758	0.109332	4524325	0.726439	0.222235
759	0.109615	4536038	0.902431	0.303351
760	0.109691	4539187	0.808468	0.0248336
761	0.109767	4542331	0.785052	0.349118
762	0.109845	4545554	0.855803	0
763	0.110058	4554382	0.745109	0.174208
764	0.110113	4556653	0.830162	0.133581
765	0.110155	4558381	0.694481	0.0833253
766	0.110302	4564465	0.886769	0.0544849
767	0.110366	4567140	0.832458	0.179063
768	0.110452	4570681	0.842374	0.247705
769	0.110576	4575828	0.762611	0.119993
770	0.11092	4590036	0.74593	0.140086
771	0.110981	4592555	0.723419	0.171897
772	0.111047	4595284	0.892808	0.225855
773	0.111291	4605418	0.888503	0.15491
774	0.111335	4607220	0.607108	0.184324
775	0.111348	4607743	0.762761	0.174978
776	0.111361	4608295	0.827989	0.312926
777	0.111454	4612136	0.700253	0.252127
778	0.111456	4612218	0.84268	0.320744
779	0.111767	4625099	0.902191	0.212764
780	0.111845	4628308	0.85511	0.35466
781	0.111907	4630902	0.742262	0.206722
782	0.111958	4633005	0.707857	0.092602
783	0.111983	4634049	0.745908	0.307256
784	0.112173	4641916	0.930936	0.198241
785	0.112276	4646150	0.624994	0.177855
786	0.112322	4648046	0.860602	0.24021
787	0.112583	4658872	0.87488	0.182298
788	0.112715	4664333	0.658992	0.237401
789	0.112768	4666539	0.896135	0.152205
790	0.112941	4673671	0.799588	0.268019
791	0.113175	4683361	0.679874	0.275269
792	0.11326	4686874	0.900225	0.293427
793	0.113476	4695809	0.836594	0.0396068
794	0.113569	4699681	0.940984	0.0365698
795	0.113818	4709951	0.878761	0.114524
796	0.114006	4717754	0.842391	0.182111
797	0.114312	4730421	0.859355	0.155906
798	0.114376	4733075	0.817334	0.185245
799	0.114776	4749596	0.557519	0.18213
800	0.115059	4761312	0.870535	0.143052
801	0.115205	4767382	0.78105	0.11886
802	0.115335	4772748	0.797988	0.189124
803	0.11542	4776281	0.807627	0.5
804	0.115481	4778805	0.796123	0.11938
805	0.11611	4804803	0.748261	0.128624
806	0.116148	4806397	0.731936	0.19729
807	0.116221	4809411	0.718677	0.0577785
808	0.116749	4831263	0.66302	0.122851
809	0.116788	4832863	1	0.313603
810	0.116826	4834449	1	0.118857
811	0.116857	4835749	0.590511	0.181314
812	0.116904	4837691	0.806548	0.303048
813	0.116971	4840457	0.718062	0.0519027
814	0.117024	4842639	0.699154	0.0470333
815	0.11706	4844111	0.849405	0.206886
816	0.117158	4848183	0.693882	0.292212
817	0.117279	4853212	0.816884	0
818	0.117345	4855913	0.868903	0.243913
819	0.117447	4860158	0.887941	0.198217
820	0.117984	4882362	0.855313	0.333026
821	0.118088	4886665	1	0.0356763
822	0.118198	4891219	0.5	0.217312
823	0.118275	4894408	0.670462	0.0980257
824	0.118406	4899808	0.830498	0.149562
825	0.118585	4907234	0.906452	0.389596
826	0.1187	4911996	0.834271	0.117839
827	0.118912	4920754	0.847893	0.203811
828	0.119484	4944447	0.779606	0.0557562
829	0.119795	4957291	0.800373	0.464412
830	0.120016	4966465	0.66194	0.311853
831	0.120048	4967773	0.730726	0
832	0.120355	4980487	0.906584	0.287578
833	0.120462	4984926	0.787102	0.259392
834	0.120693	4994486	0.746833	0.239085
835	0.12087	5001795	0.759668	0.128471
836	0.120979	5006316	0.717422	0.0645666
837	0.121062	5009745	0.775313	0.295376
838	0.121168	5014113	0.703322	0.278528
839	0.121221	5016317	0.806813	0.27881
840	0.121433	5025106	0.91152	0.380257
841	0.121616	5032683	0.810481	0.343752
842	0.121708	5036476	0.818255	0.262821
843	0.121746	5038063	0.740476	0.208975
844	0.121862	5042859	0.717852	0.186831
845	0.121921	5045264	0.745885	0.131455
846	0.121964	5047084	0.69625	0.337751
847	0.122017	5049267	0.716657	0.14121
848	0.122091	5052303	0.849416	0.316353
849	0.12214	5054359	0.967821	0.198185
850	0.122337	5062517	0.671127	0.0545366
851	0.122585	5072748	0.78419	0.101048
852	0.122677	5076586	0.821058	0.253466
853	0.122743	5079293	0.789725	0.242578
854	0.122901	5085823	0.851404	0.219047
855	0.123212	5098712	0.893677	0.0921765
856	0.123299	5102289	0.893622	0.151228
857	0.123375	5105465	0.986233	0.293648
858	0.123513	5111153	0.769465	0.0903732
859	0.123702	5118978	0.596583	0.317712
860	0.123768	5121700	0.876038	0.164442
861	0.123854	5125289	0.766416	0.258207
862	0.123981	5130529	0.824417	0.185091
863	0.124064	5133984	0.775331	0.339286
864	0.12415	5137513	0.938448	0.176273
865	0.124227	5140703	0.761167	0.393219
866	0.12448	5151183	0.871022	0.308759
867	0.12497	5171476	0.792243	0.315531
868	0.125021	5173571	0.828177	0.202035
869	0.125166	5179558	0.867325	0.27168
870	0.125247	5182927	0.87282	0.226294
871	0.125678	5200749	0.743824	0.227014
872	0.125773	5204672	0.703292	0.124228
873	0.125881	5209172	0.852951	0.138567
874	0.126011	5214528	0.652248	0.28386
875	0.126258	5224756	0.725774	0.202862
876	0.126477	5233825	0.918847	0.278342
877	0.12654	5236420	0.993413	0.0206668
878	0.126656	5241208	0.863174	0.217144
879	0.126716	5243709	0.811802	0.0500058
880	0.126753	5245221	0.729755	0.357915
881	0.126804	5247339	0.875756	0.10084
882	0.127035	5256930	0.851766	0.098753
883	0.127112	5260081	0.784708	0.0731143
884	0.127242	5265465	0.833789	0.212312
885	0.127338	5269458	0.826158	0.127569
886	0.127349	5269916	0.802578	0.237883
887	0.12753	5277386	0.939326	0.177793
888	0.127686	5283858	0.809165	0.159436
889	0.127755	5286702	0.552018	0.083201
890	0.127992	5296531	0.680206	0.381084
891	0.12812	5301819	0.75926	0.0154494
892	0.128173	5303982	0.793148	0.252336
893	0.128286	5308671	0.783514	0.406483
894	0.128431	5314688	0.578838	0.189136
895	0.128484	5316881	0.680491	0.0794321
896	0.128597	5321535	0.833393	0.388171
897	0.128659	5324128	0.907455	0.113997
898	0.128729	5326996	0.690175	0.219808
899	0.128787	5329428	0.867316	0.0378476
900	0.12888	5333270	0.783051	0.1156
901	0.129062	5340809	0.594333	0.223003
902	0.129207	5346809	0.74152	0.330121
903	0.12963	5364295	0.639197	0.255436
904	0.129836	5372826	0.855285	0.256382
905	0.129923	5376427	0.917783	0.2997
906	0.129971	5378397	0.784565	0.278218
907	0.130057	5381962	0.833031	0.0334241
908	0.130091	5383387	0.890746	0.17303
909	0.130122	5384669	0.764986	0.263847
910	0.130407	5396465	0.767078	0.224441
911	0.131039	5422595	0.788719	0.175706
912	0.131239	5430869	0.945985	0.223568
913	0.131282	5432665	0.70091	0.165267
914	0.131412	5438038	0.905644	0.209067
915	0.13197	5461135	0.757764	0.233159
916	0.132077	5465554	0.678133	0.1775
917	0.132135	5467967	0.69295	0
918	0.13223	5471871	0.889858	0.0763164
919	0.132346	5476685	0.808896	0.251025
920	0.132417	5479606	0.786578	0.0439082
921	0.132565	5485768	0.953049	0.207898
922	0.132806	5495735	0.705963	0
923	0.133767	5535492	0.635616	0.0382817
924	0.134174	5552343	0.784415	0.293157
925	0.134539	5567427	0.701212	0.26257
926	0.134617	5570680	0.818136	0.170596
927	0.134639	5571560	0.791723	0.322529
928	0.134664	5572596	0.729123	0.160083
929	0.134902	5582463	0.791329	0.211176
930	0.135198	5594713	0.765152	0.0784318
931	0.135293	5598626	0.950658	0.149473
932	0.135337	5600442	0.82331	0.224718
933	0.135479	5606337	0.840872	0.291865
934	0.135621	5612196	0.707092	0.166568
935	0.135682	5614725	0.835468	0.32192
936	0.135798	5619548	0.787183	0
937	0.135833	5620970	0.850129	0.188433
938	0.135907	5624051	0.849386	0.300876
939	0.135975	5626857	0.769068	0.109042
940	0.136757	5659232	0.980571	0.29307
941	0.136808	5661316	0.925807	0.495855
942	0.136943	5666900	0.6193	0.244936
943	0.137028	5670421	0.819097	0.222293
944	0.137128	5674566	0.740241	0.140037
945	0.137141	5675099	0.899927	0.120133
946	0.137208	5677886	0.720395	0.330521
947	0.137493	5689666	0.781288	0.177051
948	0.137544	5691792	0.903055	0.336968
949	0.137572	5692961	0.795296	0.269488
950	0.137653	5696309	0.919966	0.243087
951	0.137773	5701245	0.742811	0.342977
952	0.137926	5707590	0.676361	0.229285
953	0.137955	5708802	0.829405	0.150095
954	0.138304	5723258	0.919078	0.213578
955	0.138386	5726626	0.865066	0.418424
956	0.138591	5735116	0.843458	0.00424815
957	0.138679	5738741	0.794434	0.0353274
958	0.138704	5739794	0.805667	0.157675
959	0.138952	5750063	0.8316	0.0846291
960	0.139195	5760104	0.75744	0.265111
961	0.139328	5765631	0.933433	0.271999
962	0.139409	5768971	0.726674	0.203526
963	0.139555	5774991	0.803172	0.168071
964	0.139616	5777551	0.756551	0.0383386
965	0.139804	5785319	0.871074	0
966	0.139937	5790807	0.889265	0.168872
967	0.14002	5794259	0.952971	0.146395
968	0.140308	5806169	0.812316	0.416442
969	0.140682	5821650	0.775259	0.307403
970	0.140837	5828077	0.68633	0.150642
971	0.141174	5841994	0.796099	0.0784978
972	0.141328	5848362	0.729165	0.267108
973	0.141492	5855176	0.635971	0.320205
974	0.141649	5861659	0.663445	0.169762
975	0.141971	5874999	0.690306	0.125185
976	0.142525	5897900	0.915611	0.213204
977	0.142627	5902121	0.946417	0.270167
978	0.142776	5908284	0.876198	0.177599
979	0.143238	5927430	0.791158	0.270042
980	0.143353	5932155	0.883184	0.168278
981	0.143524	5939270	0.710078	0.471549
982	0.143614	5942975	0.876037	0.268885
983	0.143756	5948851	0.891474	0.279921
984	0.143854	5952897	0.907388	0.293446
985	0.14433	5972619	0.689534	0.123842
986	0.144429	5976695	0.82795	0.265668
987	0.144502	5979742	0.53983	0.0773099
988	0.144842	5993793	0.891391	0.0538191
989	0.145067	6003095	0.985181	0.155382
990	0.145119	6005250	0.654431	0.29263
991	0.145268	6011438	0.744001	0.160267
992	0.145288	6012252	0.883889	0.133303
993	0.145436	6018360	0.739739	0
994	0.145608	6025509	0.768227	0.115504
995	0.145741	6031005	0.894208	0.178934
996	0.145856	6035750	0.736479	0.00650869
997	0.146143	6047650	0.872768	0.294454
998	0.146641	6068247	0.991683	0.0984259
999	0.146699	6070640	0.640046	0.193384
1000	0.146786	6074237	0.756286	0.213753
1001	0.146871	6077762	0.724558	0.278204
1002	0.146901	6079015	0.799174	0.0548073
1003	0.14718	6090540	0.813989	0.339958
1004	0.147282	6094748	0.62101	0.317508
1005	0.147407	6099920	0.788853	0.282911
1006	0.147496	6103629	0.809925	0.13169
1007	0.147727	6113165	0.79569	0.221603
1008	0.148114	6129203	0.707936	0.226852
1009	0.148269	6135621	0.727697	0.12885
1010	0.148341	6138591	0.743934	0.26957
1011	0.148437	6142547	0.862199	0.201227
1012	0.148513	6145711	0.909918	0.127241
1013	0.148594	6149049	0.823163	0.264145
1014	0.148684	6152770	0.852377	0.156147
1015	0.149124	6170968	0.763764	0.139246
1016	0.149275	6177231	0.853432	0.180188
1017	0.149439	6184038	0.724417	0.272225
1018	0.149514	6187137	0.711527	0.178773
1019	0.149625	6191725	0.874849	0.232384
1020	0.149805	6199173	0.843252	0.286599
1021	0.149972	6206094	0.882602	0.272063
1022	0.150063	6209828	0.83519	0.176406
1023	0.150063	6209863	0.692172	0.198126
1024	0.15028	6218842	0.852284	0.203129
1025	0.150714	6236775	0.652165	0.114881
1026	0.150849	6242365	0.876747	0.0721832
1027	0.150918	6245223	0.975637	0.357224
1028	0.150963	6247072	0.896538	0.286417
1029	0.151271	6259854	0.636173	0.145378
1030	0.151372	6264007	0.82854	0.0864775
1031	0.151541	6271012	0.754776	0.0777019
1032	0.151648	6275448	0.780779	0.322393
1033	0.151835	6283162	0.755878	0.180625
1034	0.151903	6286001	0.717528	0.0702817
1035	0.151977	6289050	0.70174	0.224498
1036	0.152126	6295197	0.718844	0.386731
1037	0.152147	6296096	0.74348	0.28474
1038	0.152164	6296790	0.922339	0.0797008
1039	0.152259	6300733	0.855745	0.2833
1040	0.152345	6304285	0.81631	0.297038
1041	0.152525	6311746	0.805374	0.327449
1042	0.152765	6321654	0.788597	0.0436991
1043	0.152807	6323406	0.7313	0.211876
1044	0.152872	6326092	0.758833	0.269294
1045	0.152926	6328314	0.747936	0.270101
1046	0.153166	6338244	0.688476	0.399063
1047	0.15324	6341316	0.849257	0.208062
1048	0.153273	6342697	0.713382	0.279999
1049	0.153569	6354917	0.822669	0.310813
1050	0.153604	6356372	0.796717	0.276968
1051	0.154025	6373811	0.734481	0.374683
1052	0.154119	6377698	0.826696	0.340955
1053	0.154638	6399165	0.822644	0.0841221
1054	0.154762	6404311	0.806741	0.258338
1055	0.154938	6411589	0.759811	0.3387
1056	0.15517	6421198	0.978168	0.397226
1057	0.155553	6437034	0.793197	0.192601
1058	0.156145	6461525	0.990157	0.454685
1059	0.156926	6493830	0.810146	0.347164
1060	0.157146	6502970	0.695824	0.230341
1061	0.157683	6525190	0.655451	0.10058
1062	0.157789	6529570	0.67417	0.0964117
1063	0.15799	6537860	0.779113	0.15838
1064	0.159239	6589556	0.97145	0.36294
1065	0.15953	6601586	0.806088	0.0861192
1066	0.159849	6614810	0.659351	0.342546
1067	0.159988	6620537	0.68932	0.269354
1068	0.160249	6631345	0.840421	0.209467
1069	0.160512	6642224	0.77121	0.240968
1070	0.160557	6644100	0.941798	0.298259
1071	0.160557	6644116	0.955776	0.190873
1072	0.160987	6661888	0.730161	0.218314
1073	0.161116	6667249	0.881555	0.216288
1074	0.161498	6683034	0.826923	0.165181
1075	0.16152	6683951	0.967527	0.226545
1076	0.161617	6687958	0.618624	0.166967
1077	0.161694	6691140	0.887687	0.239117
1078	0.16202	6704627	0.937921	0.450054
1079	0.162093	6707648	0.801855	0.226358
1080	0.162194	6711835	0.902589	0.284953
1081	0.162254	6714328	0.885701	0.0291509
1082	0.162309	6716585	0.711662	0.416636
1083	0.162545	6726352	0.892471	0.212759
1084	0.1626	6728655	0.816705	0.242885
1085	0.162688	6732269	0.708539	0.0376857
1086	0.16275	6734851	0.850007	0.197906
1087	0.16307	6748083	0.704323	0.211131
1088	0.163169	6752187	0.754909	0.123683
1089	0.16333	6758852	0.84297	0.0637921
1090	0.163534	6767317	0.919294	0.209833
1091	0.163696	6773992	0.971986	0.144867
1092	0.1638	6778288	0.817926	0.25745
1093	0.164209	6795241	0.649209	0.179978
1094	0.164371	6801938	0.830649	0.21183
1095	0.164653	6813591	0.608816	0.0457406
1096	0.164753	6817740	0.860451	0.146169
1097	0.164754	6817777	0.906469	0.189497
1098	0.164969	6826664	0.653513	0.242661
1099	0.165036	6829459	0.848994	0.0595028
1100	0.16533	6841636	0.88974	0.294885
1101	0.165482	6847907	0.762598	0.324563
1102	0.165554	6850889	1	0.368697
1103	0.165688	6856433	0.701736	0.224386
1104	0.165783	6860381	0.768921	0.216071
1105	0.165816	6861729	0.777205	0
1106	0.165902	6865292	0.767025	0.222352
1107	0.165992	6869013	0.615801	0.153281
1108	0.166277	6880818	0.774301	0.121634
1109	0.166594	6893943	0.753764	0
1110	0.166896	6906410	0.7765	0.0891244
1111	0.167022	6911631	1	0.290775
1112	0.167306	6923404	0.967683	0.185217
1113	0.167401	6927320	0.805522	0.245425
1114	0.167491	6931064	0.856217	0
1115	0.1677	6939697	0.696491	0.0823822
1116	0.167881	6947186	0.788287	0.158288
1117	0.168013	6952639	0.949148	0.0571054
1118	0.168087	6955694	0.857232	0.375761
1119	0.168238	6961937	0.891358	0.0273581
1120	0.168575	6975882	0.794716	0.192536
1121	0.168648	6978919	0.747728	0.202247
1122	0.168869	6988062	0.864589	0.0389499
1123	0.168962	6991907	0.741591	0.189619
1124	0.169084	6996954	0.746011	0.258953
1125	0.16943	7011295	0.877204	0.137884
1126	0.169874	7029670	0.759066	0.127375
1127	0.169967	7033496	0.832039	0.195892
1128	0.170102	7039108	0.823286	0.293067
1129	0.170586	7059119	0.811788	0.379346
1130	0.170677	7062906	0.644495	0.249774
1131	0.170938	7073675	0.78163	0.380756
1132	0.171293	7088376	0.662895	0.215104
1133	0.171603	7101210	0.873744	0.253149
1134	0.172007	7117918	0.920987	0.13227
1135	0.172858	7153158	0.833962	0.27557
1136	0.17289	7154463	0.926757	0.232842
1137	0.17319	7166885	0.821394	0.13268
1138	0.17326	7169788	0.84063	0.297967
1139	0.173367	7174209	0.711252	0.253299
1140	0.173488	7179217	0.646049	0.237147
1141	0.173706	7188231	0.763505	0.116888
1142	0.173908	7196590	1	0.144365
1143	0.174212	7209182	0.830805	0.18396
1144	0.174771	7232286	0.899199	0
1145	0.175092	7245593	0.720636	0.121959
1146	0.17529	7253759	0.917585	0.162011
1147	0.175391	7257958	0.713756	0.313638
1148	0.175453	7260516	0.81679	0.324698
1149	0.175565	7265155	0.844481	0.162679
1150	0.176089	7286831	0.76365	0.340995
1151	0.176225	7292481	0.903872	0.308682
1152	0.176367	7298336	0.8243	0.101968
